itemset,rule,hypothesis,conclusion,frequency,confidence,lift,interest,rule ID
"[1196, 4993, 6539]","[4993, 6539]-->[1196]","[4993, 6539]",[1196],0.1,0.9090909090909092,2.6737967914438503,-0.24000000000000002,669
"[1196, 4993, 6539]","[6539]-->[1196, 4993]",[6539],"[1196, 4993]",0.1,0.625,4.4642857142857135,-0.04000000000000001,670
"[260, 1196, 1610]","[1196, 1610]-->[260]","[1196, 1610]",[260],0.11,1.0,2.7027027027027026,-0.26,671
"[260, 1196, 1610]","[1610]-->[260, 1196]",[1610],"[260, 1196]",0.11,0.8461538461538461,2.729528535980149,-0.2,672
"[260, 1196, 5952]","[1196, 5952]-->[260]","[1196, 5952]",[260],0.1,0.9090909090909092,2.4570024570024573,-0.27,673
"[260, 1196, 5952]","[5952]-->[260, 1196]",[5952],"[260, 1196]",0.1,0.5555555555555556,1.7921146953405018,-0.21,674
"[260, 648, 1210]","[648, 1210]-->[260]","[648, 1210]",[260],0.11,0.8461538461538461,2.286902286902287,-0.26,675
"[260, 648, 1210]","[648]-->[260, 1210]",[648],"[260, 1210]",0.11,0.5,1.8518518518518516,-0.16000000000000003,676
"[260, 1210, 4993]","[1210, 4993]-->[260]","[1210, 4993]",[260],0.11,0.8461538461538461,2.286902286902287,-0.26,677
"[260, 1210, 6539]","[1210, 6539]-->[260]","[1210, 6539]",[260],0.1,0.9090909090909092,2.4570024570024573,-0.27,678
"[260, 1210, 6539]","[6539]-->[260, 1210]",[6539],"[260, 1210]",0.1,0.625,2.314814814814815,-0.17,679
"[260, 5952, 7153]","[5952, 7153]-->[260]","[5952, 7153]",[260],0.1,0.6666666666666667,1.801801801801802,-0.27,680
"[260, 5952, 7153]","[5952]-->[260, 7153]",[5952],"[260, 7153]",0.1,0.5555555555555556,4.273504273504273,-0.03,681
"[1196, 1210, 7153]","[1210, 7153]-->[1196]","[1210, 7153]",[1196],0.12,1.0,2.941176470588235,-0.22000000000000003,682
"[1196, 1210, 7153]","[7153]-->[1196, 1210]",[7153],"[1196, 1210]",0.12,0.5714285714285714,2.2857142857142856,-0.13,683
"[260, 1210, 2762]","[1210, 2762]-->[260]","[1210, 2762]",[260],0.1,0.9090909090909092,2.4570024570024573,-0.27,684
"[260, 1210, 2762]","[2762]-->[260, 1210]",[2762],"[260, 1210]",0.1,0.5555555555555556,2.05761316872428,-0.17,685
"[1196, 5952, 7153]","[5952, 7153]-->[1196]","[5952, 7153]",[1196],0.1,0.6666666666666667,1.9607843137254903,-0.24000000000000002,686
"[1196, 5952, 7153]","[5952]-->[1196, 7153]",[5952],"[1196, 7153]",0.1,0.5555555555555556,3.968253968253968,-0.04000000000000001,687
"[260, 1196, 4993]","[1196, 4993]-->[260]","[1196, 4993]",[260],0.12,0.857142857142857,2.3166023166023164,-0.25,688
"[260, 1196, 4993]","[4993]-->[260, 1196]",[4993],"[260, 1196]",0.12,0.5217391304347826,1.6830294530154277,-0.19,689
"[1196, 1210, 4993]","[1210, 4993]-->[1196]","[1210, 4993]",[1196],0.12,0.923076923076923,2.7149321266968323,-0.22000000000000003,690
"[1196, 1210, 4993]","[4993]-->[1196, 1210]",[4993],"[1196, 1210]",0.12,0.5217391304347826,2.0869565217391304,-0.13,691
"[1196, 4993, 5952]","[4993, 5952]-->[1196]","[4993, 5952]",[1196],0.1,0.5882352941176471,1.7301038062283736,-0.24000000000000002,692
"[1196, 4993, 5952]","[5952]-->[1196, 4993]",[5952],"[1196, 4993]",0.1,0.5555555555555556,3.968253968253968,-0.04000000000000001,693
"[4993, 5952, 7153]","[5952, 7153]-->[4993]","[5952, 7153]",[4993],0.15,1.0,4.3478260869565215,-0.08000000000000002,694
"[4993, 5952, 7153]","[5952]-->[4993, 7153]",[5952],"[4993, 7153]",0.15,0.8333333333333334,4.385964912280702,-0.04000000000000001,695
"[4993, 5952, 7153]","[7153]-->[4993, 5952]",[7153],"[4993, 5952]",0.15,0.7142857142857143,4.201680672268908,-0.020000000000000018,696
"[4993, 6539, 7153]","[6539, 7153]-->[4993]","[6539, 7153]",[4993],0.1,1.0,4.3478260869565215,-0.13,697
"[4993, 6539, 7153]","[6539]-->[4993, 7153]",[6539],"[4993, 7153]",0.1,0.625,3.289473684210526,-0.09,698
"[1210, 4993, 6539]","[4993, 6539]-->[1210]","[4993, 6539]",[1210],0.1,0.9090909090909092,2.8409090909090913,-0.22,699
"[1210, 4993, 6539]","[6539]-->[1210, 4993]",[6539],"[1210, 4993]",0.1,0.625,4.8076923076923075,-0.03,700
"[260, 1196, 6539]","[1196, 6539]-->[260]","[1196, 6539]",[260],0.1,0.9090909090909092,2.4570024570024573,-0.27,701
"[260, 1196, 6539]","[6539]-->[260, 1196]",[6539],"[260, 1196]",0.1,0.625,2.0161290322580645,-0.21,702
"[260, 4993, 5952]","[4993, 5952]-->[260]","[4993, 5952]",[260],0.1,0.5882352941176471,1.589825119236884,-0.27,703
"[260, 4993, 5952]","[5952]-->[260, 4993]",[5952],"[260, 4993]",0.1,0.5555555555555556,4.273504273504273,-0.03,704
"[260, 1196, 7153]","[1196, 7153]-->[260]","[1196, 7153]",[260],0.12,0.857142857142857,2.3166023166023164,-0.25,705
"[260, 1196, 7153]","[7153]-->[260, 1196]",[7153],"[260, 1196]",0.12,0.5714285714285714,1.8433179723502304,-0.19,706
"[260, 1210, 1610]","[1210, 1610]-->[260]","[1210, 1610]",[260],0.11,1.0,2.7027027027027026,-0.26,707
"[260, 1210, 1610]","[1610]-->[260, 1210]",[1610],"[260, 1210]",0.11,0.8461538461538461,3.1339031339031336,-0.16000000000000003,708
"[1196, 4993, 7153]","[4993, 7153]-->[1196]","[4993, 7153]",[1196],0.13,0.6842105263157895,2.0123839009287923,-0.21000000000000002,709
"[1196, 4993, 7153]","[4993]-->[1196, 7153]",[4993],"[1196, 7153]",0.13,0.5652173913043478,4.037267080745341,-0.010000000000000009,710
"[1196, 4993, 7153]","[7153]-->[1196, 4993]",[7153],"[1196, 4993]",0.13,0.6190476190476191,4.421768707482993,-0.010000000000000009,711
"[50, 593, 2762]","[593, 2762]-->[50]","[593, 2762]",[50],0.1,0.7142857142857143,2.4630541871921183,-0.18999999999999997,712
"[50, 593, 2762]","[2762]-->[50, 593]",[2762],"[50, 593]",0.1,0.5555555555555556,2.7777777777777777,-0.1,713
"[356, 480, 648]","[480, 648]-->[356]","[480, 648]",[356],0.1,0.9090909090909092,2.21729490022173,-0.30999999999999994,714
"[260, 4993, 7153]","[4993, 7153]-->[260]","[4993, 7153]",[260],0.12,0.631578947368421,1.7069701280227596,-0.25,715
"[260, 4993, 7153]","[4993]-->[260, 7153]",[4993],"[260, 7153]",0.12,0.5217391304347826,4.013377926421405,-0.010000000000000009,716
"[260, 4993, 7153]","[7153]-->[260, 4993]",[7153],"[260, 4993]",0.12,0.5714285714285714,4.395604395604395,-0.010000000000000009,717
"[356, 593, 2762]","[593, 2762]-->[356]","[593, 2762]",[356],0.1,0.7142857142857143,1.7421602787456447,-0.30999999999999994,718
"[356, 593, 2762]","[2762]-->[356, 593]",[2762],"[356, 593]",0.1,0.5555555555555556,2.4154589371980677,-0.13,719
"[1196, 1210, 6539]","[1210, 6539]-->[1196]","[1210, 6539]",[1196],0.11,1.0,2.941176470588235,-0.23000000000000004,720
"[1196, 1210, 6539]","[6539]-->[1196, 1210]",[6539],"[1196, 1210]",0.11,0.6875,2.75,-0.14,721
"[1210, 4993, 7153]","[4993, 7153]-->[1210]","[4993, 7153]",[1210],0.11,0.5789473684210527,1.8092105263157896,-0.21000000000000002,722
"[1210, 4993, 7153]","[7153]-->[1210, 4993]",[7153],"[1210, 4993]",0.11,0.5238095238095238,4.029304029304029,-0.020000000000000004,723
"[260, 648, 1196]","[648, 1196]-->[260]","[648, 1196]",[260],0.11,0.8461538461538461,2.286902286902287,-0.26,724
"[260, 648, 1196]","[648]-->[260, 1196]",[648],"[260, 1196]",0.11,0.5,1.6129032258064517,-0.2,725
"[296, 318, 590]","[318, 590]-->[296]","[318, 590]",[296],0.11,0.6470588235294117,1.9031141868512107,-0.23000000000000004,726
"[50, 318, 527]","[318, 527]-->[50]","[318, 527]",[50],0.13,0.6190476190476191,2.134646962233169,-0.15999999999999998,727
"[296, 318, 527]","[318, 527]-->[296]","[318, 527]",[296],0.13,0.6190476190476191,1.8207282913165266,-0.21000000000000002,728
"[296, 527, 593]","[527, 593]-->[296]","[527, 593]",[296],0.1,0.7142857142857143,2.100840336134454,-0.24000000000000002,729
"[318, 527, 593]","[527, 593]-->[318]","[527, 593]",[318],0.11,0.7857142857142857,1.6717325227963526,-0.36,730
"[296, 318, 593]","[318, 593]-->[296]","[318, 593]",[296],0.15,0.6818181818181818,2.0053475935828873,-0.19000000000000003,731
"[50, 296, 593]","[296, 593]-->[50]","[296, 593]",[50],0.14,0.7000000000000001,2.4137931034482762,-0.14999999999999997,732
"[296, 590, 593]","[590, 593]-->[296]","[590, 593]",[296],0.1,0.6666666666666667,1.9607843137254903,-0.24000000000000002,733
"[47, 296, 593]","[296, 593]-->[47]","[296, 593]",[47],0.11,0.5499999999999999,2.894736842105263,-0.08,734
"[50, 318, 593]","[318, 593]-->[50]","[318, 593]",[50],0.14,0.6363636363636365,2.1943573667711602,-0.14999999999999997,735
"[50, 296, 318]","[296, 318]-->[50]","[296, 318]",[50],0.13,0.5652173913043478,1.9490254872563717,-0.15999999999999998,736
"[4993, 7153, 58559]","[7153, 58559]-->[4993]","[7153, 58559]",[4993],0.12,0.857142857142857,3.7267080745341605,-0.11000000000000001,737
"[4993, 7153, 58559]","[7153]-->[4993, 58559]",[7153],"[4993, 58559]",0.12,0.5714285714285714,4.761904761904762,0.0,738
"[4993, 7153, 58559]","[58559]-->[4993, 7153]",[58559],"[4993, 7153]",0.12,0.5714285714285714,3.007518796992481,-0.07,739
"[110, 318, 2028]","[318, 2028]-->[110]","[318, 2028]",[110],0.11,0.6875,2.455357142857143,-0.17000000000000004,740
"[318, 356, 2028]","[356, 2028]-->[318]","[356, 2028]",[318],0.15,0.7894736842105263,1.67973124300112,-0.31999999999999995,741
"[318, 356, 2028]","[2028]-->[318, 356]",[2028],"[318, 356]",0.15,0.5172413793103449,1.7241379310344829,-0.15,742
"[356, 593, 1704]","[593, 1704]-->[356]","[593, 1704]",[356],0.11,1.0,2.4390243902439024,-0.3,743
"[356, 593, 1704]","[1704]-->[356, 593]",[1704],"[356, 593]",0.11,0.7333333333333334,3.1884057971014492,-0.12000000000000001,744
"[589, 593, 2028]","[593, 2028]-->[589]","[593, 2028]",[589],0.1,0.625,2.1551724137931036,-0.18999999999999997,745
"[110, 589, 1210]","[589, 1210]-->[110]","[589, 1210]",[110],0.1,0.5882352941176471,2.100840336134454,-0.18000000000000002,746
"[318, 593, 2028]","[593, 2028]-->[318]","[593, 2028]",[318],0.1,0.625,1.3297872340425532,-0.37,747
"[110, 356, 589]","[356, 589]-->[110]","[356, 589]",[110],0.12,0.75,2.6785714285714284,-0.16000000000000003,748
"[356, 1704, 2028]","[1704, 2028]-->[356]","[1704, 2028]",[356],0.1,0.9090909090909092,2.21729490022173,-0.30999999999999994,749
"[356, 1704, 2028]","[1704]-->[356, 2028]",[1704],"[356, 2028]",0.1,0.6666666666666667,3.5087719298245617,-0.09,750
"[593, 1704, 2028]","[1704, 2028]-->[593]","[1704, 2028]",[593],0.1,0.9090909090909092,2.5252525252525255,-0.26,751
"[593, 1704, 2028]","[1704]-->[593, 2028]",[1704],"[593, 2028]",0.1,0.6666666666666667,4.166666666666667,-0.06,752
"[457, 480, 589]","[480, 589]-->[457]","[480, 589]",[457],0.1,0.6666666666666667,2.5641025641025643,-0.16,753
"[356, 589, 593]","[589, 593]-->[356]","[589, 593]",[356],0.11,0.7333333333333334,1.788617886178862,-0.3,754
"[589, 593, 1210]","[593, 1210]-->[589]","[593, 1210]",[589],0.1,0.625,2.1551724137931036,-0.18999999999999997,755
"[318, 356, 1210]","[356, 1210]-->[318]","[356, 1210]",[318],0.13,0.6190476190476191,1.3171225937183386,-0.33999999999999997,756
"[110, 318, 589]","[318, 589]-->[110]","[318, 589]",[110],0.1,0.6666666666666667,2.380952380952381,-0.18000000000000002,757
"[356, 589, 1210]","[589, 1210]-->[356]","[589, 1210]",[356],0.11,0.6470588235294117,1.5781922525107603,-0.3,758
"[318, 356, 589]","[356, 589]-->[318]","[356, 589]",[318],0.12,0.75,1.595744680851064,-0.35,759
"[110, 589, 593]","[589, 593]-->[110]","[589, 593]",[110],0.11,0.7333333333333334,2.619047619047619,-0.17000000000000004,760
"[110, 480, 589]","[480, 589]-->[110]","[480, 589]",[110],0.11,0.7333333333333334,2.619047619047619,-0.17000000000000004,761
"[110, 480, 589]","[480]-->[110, 589]",[480],"[110, 589]",0.11,0.5,3.3333333333333335,-0.039999999999999994,762
"[110, 589, 2028]","[589, 2028]-->[110]","[589, 2028]",[110],0.1,0.7692307692307693,2.7472527472527473,-0.18000000000000002,763
"[318, 356, 1704]","[356, 1704]-->[318]","[356, 1704]",[318],0.11,0.8461538461538461,1.800327332242226,-0.36,764
"[318, 356, 1704]","[1704]-->[318, 356]",[1704],"[318, 356]",0.11,0.7333333333333334,2.4444444444444446,-0.19,765
"[589, 1210, 2028]","[1210, 2028]-->[589]","[1210, 2028]",[589],0.1,0.6666666666666667,2.298850574712644,-0.18999999999999997,766
"[260, 589, 1210]","[589, 1210]-->[260]","[589, 1210]",[260],0.14,0.823529411764706,2.2257551669316378,-0.22999999999999998,767
"[260, 318, 1210]","[318, 1210]-->[260]","[318, 1210]",[260],0.12,0.8,2.1621621621621623,-0.25,768
"[356, 527, 858]","[527, 858]-->[356]","[527, 858]",[356],0.1,0.6666666666666667,1.6260162601626018,-0.30999999999999994,769
"[589, 1196, 1210]","[1196, 1210]-->[589]","[1196, 1210]",[589],0.14,0.56,1.931034482758621,-0.14999999999999997,770
"[858, 1198, 1210]","[1198, 1210]-->[858]","[1198, 1210]",[858],0.13,0.65,2.5,-0.13,771
"[260, 527, 858]","[527, 858]-->[260]","[527, 858]",[260],0.12,0.8,2.1621621621621623,-0.25,772
"[858, 1210, 2858]","[1210, 2858]-->[858]","[1210, 2858]",[858],0.11,0.7857142857142857,3.021978021978022,-0.15000000000000002,773
"[858, 1210, 2858]","[2858]-->[858, 1210]",[2858],"[858, 1210]",0.11,0.5,2.7777777777777777,-0.06999999999999999,774
"[260, 858, 2858]","[858, 2858]-->[260]","[858, 2858]",[260],0.11,0.8461538461538461,2.286902286902287,-0.26,775
"[260, 858, 2858]","[2858]-->[260, 858]",[2858],"[260, 858]",0.11,0.5,2.7777777777777777,-0.06999999999999999,776
"[589, 858, 1210]","[858, 1210]-->[589]","[858, 1210]",[589],0.12,0.6666666666666666,2.2988505747126435,-0.16999999999999998,777
"[589, 858, 1198]","[858, 1198]-->[589]","[858, 1198]",[589],0.1,0.7142857142857143,2.4630541871921183,-0.18999999999999997,778
"[858, 1210, 2571]","[1210, 2571]-->[858]","[1210, 2571]",[858],0.15,0.6,2.3076923076923075,-0.11000000000000001,779
"[589, 1240, 2571]","[1240, 2571]-->[589]","[1240, 2571]",[589],0.11,0.8461538461538461,2.9177718832891246,-0.18,780
"[589, 1240, 2571]","[1240]-->[589, 2571]",[1240],"[589, 2571]",0.11,0.6470588235294117,3.405572755417956,-0.08,781
"[296, 1210, 2571]","[1210, 2571]-->[296]","[1210, 2571]",[296],0.13,0.52,1.5294117647058822,-0.21000000000000002,782
"[260, 858, 1210]","[858, 1210]-->[260]","[858, 1210]",[260],0.16,0.888888888888889,2.4024024024024024,-0.21,783
"[260, 858, 1210]","[858]-->[260, 1210]",[858],"[260, 1210]",0.16,0.6153846153846154,2.2792022792022792,-0.11000000000000001,784
"[260, 858, 1210]","[1210]-->[260, 858]",[1210],"[260, 858]",0.16,0.5,2.7777777777777777,-0.01999999999999999,785
"[296, 356, 1196]","[356, 1196]-->[296]","[356, 1196]",[296],0.1,0.5555555555555556,1.6339869281045751,-0.24000000000000002,786
"[858, 1198, 2571]","[1198, 2571]-->[858]","[1198, 2571]",[858],0.11,0.5,1.923076923076923,-0.15000000000000002,787
"[858, 1196, 1210]","[1196, 1210]-->[858]","[1196, 1210]",[858],0.14,0.56,2.153846153846154,-0.12,788
"[589, 858, 1196]","[858, 1196]-->[589]","[858, 1196]",[589],0.12,0.75,2.586206896551724,-0.16999999999999998,789
"[589, 1270, 2571]","[1270, 2571]-->[589]","[1270, 2571]",[589],0.1,0.6666666666666667,2.298850574712644,-0.18999999999999997,790
"[296, 858, 1210]","[858, 1210]-->[296]","[858, 1210]",[296],0.13,0.7222222222222223,2.1241830065359477,-0.21000000000000002,791
"[296, 858, 1210]","[858]-->[296, 1210]",[858],"[296, 1210]",0.13,0.5,3.3333333333333335,-0.01999999999999999,792
"[296, 589, 858]","[589, 858]-->[296]","[589, 858]",[296],0.11,0.7857142857142857,2.310924369747899,-0.23000000000000004,793
"[296, 356, 2571]","[356, 2571]-->[296]","[356, 2571]",[296],0.14,0.6666666666666667,1.9607843137254903,-0.2,794
"[296, 356, 1210]","[356, 1210]-->[296]","[356, 1210]",[296],0.11,0.5238095238095238,1.5406162464985995,-0.23000000000000004,795
"[318, 527, 858]","[527, 858]-->[318]","[527, 858]",[318],0.11,0.7333333333333334,1.5602836879432627,-0.36,796
"[296, 1196, 2571]","[1196, 2571]-->[296]","[1196, 2571]",[296],0.12,0.5,1.4705882352941175,-0.22000000000000003,797
"[296, 858, 2571]","[858, 2571]-->[296]","[858, 2571]",[296],0.13,0.7222222222222223,2.1241830065359477,-0.21000000000000002,798
"[296, 858, 2571]","[858]-->[296, 2571]",[858],"[296, 2571]",0.13,0.5,2.6315789473684212,-0.06,799
"[260, 318, 1196]","[318, 1196]-->[260]","[318, 1196]",[260],0.12,0.923076923076923,2.4948024948024945,-0.25,800
"[260, 589, 1196]","[589, 1196]-->[260]","[589, 1196]",[260],0.17,0.8947368421052632,2.418207681365576,-0.19999999999999998,801
"[260, 589, 1196]","[589]-->[260, 1196]",[589],"[260, 1196]",0.17,0.5862068965517242,1.8909899888765296,-0.13999999999999999,802
"[260, 589, 1196]","[1196]-->[260, 589]",[1196],"[260, 589]",0.17,0.5,2.7777777777777777,-0.009999999999999981,803
"[858, 1196, 2571]","[1196, 2571]-->[858]","[1196, 2571]",[858],0.13,0.5416666666666667,2.0833333333333335,-0.13,804
"[318, 356, 527]","[356, 527]-->[318]","[356, 527]",[318],0.13,0.8666666666666667,1.843971631205674,-0.33999999999999997,805
"[260, 296, 1210]","[296, 1210]-->[260]","[296, 1210]",[260],0.14,0.9333333333333335,2.522522522522523,-0.22999999999999998,806
"[260, 296, 589]","[296, 589]-->[260]","[296, 589]",[260],0.11,0.6111111111111112,1.6516516516516517,-0.26,807
"[527, 858, 2571]","[858, 2571]-->[527]","[858, 2571]",[527],0.1,0.5555555555555556,1.9157088122605366,-0.18999999999999997,808
"[296, 527, 858]","[527, 858]-->[296]","[527, 858]",[296],0.1,0.6666666666666667,1.9607843137254903,-0.24000000000000002,809
"[260, 296, 1196]","[296, 1196]-->[260]","[296, 1196]",[260],0.14,0.9333333333333335,2.522522522522523,-0.22999999999999998,810
"[296, 1198, 2571]","[1198, 2571]-->[296]","[1198, 2571]",[296],0.11,0.5,1.4705882352941175,-0.23000000000000004,811
"[296, 589, 1196]","[589, 1196]-->[296]","[589, 1196]",[296],0.11,0.5789473684210527,1.7027863777089782,-0.23000000000000004,812
"[589, 1198, 1270]","[1198, 1270]-->[589]","[1198, 1270]",[589],0.11,0.6111111111111112,2.1072796934865905,-0.18,813
"[858, 1196, 1198]","[1196, 1198]-->[858]","[1196, 1198]",[858],0.12,0.5217391304347826,2.0066889632107023,-0.14,814
"[260, 296, 2571]","[296, 2571]-->[260]","[296, 2571]",[260],0.13,0.6842105263157895,1.849217638691323,-0.24,815
"[260, 296, 858]","[296, 858]-->[260]","[296, 858]",[260],0.14,0.823529411764706,2.2257551669316378,-0.22999999999999998,816
"[260, 296, 858]","[858]-->[260, 296]",[858],"[260, 296]",0.14,0.5384615384615385,3.365384615384616,-0.01999999999999999,817
"[260, 356, 858]","[356, 858]-->[260]","[356, 858]",[260],0.1,0.7692307692307693,2.079002079002079,-0.27,818
"[356, 858, 1210]","[858, 1210]-->[356]","[858, 1210]",[356],0.11,0.6111111111111112,1.4905149051490516,-0.3,819
"[296, 356, 527]","[356, 527]-->[296]","[356, 527]",[296],0.1,0.6666666666666667,1.9607843137254903,-0.24000000000000002,820
"[260, 589, 2571]","[589, 2571]-->[260]","[589, 2571]",[260],0.14,0.736842105263158,1.9914651493598865,-0.22999999999999998,821
"[260, 318, 2571]","[318, 2571]-->[260]","[318, 2571]",[260],0.1,0.5555555555555556,1.5015015015015016,-0.27,822
"[589, 1198, 2571]","[1198, 2571]-->[589]","[1198, 2571]",[589],0.13,0.5909090909090909,2.0376175548589344,-0.15999999999999998,823
"[858, 2571, 2858]","[2571, 2858]-->[858]","[2571, 2858]",[858],0.1,0.6666666666666667,2.5641025641025643,-0.16,824
"[296, 858, 1198]","[858, 1198]-->[296]","[858, 1198]",[296],0.11,0.7857142857142857,2.310924369747899,-0.23000000000000004,825
"[296, 858, 1196]","[858, 1196]-->[296]","[858, 1196]",[296],0.12,0.75,2.205882352941176,-0.22000000000000003,826
"[318, 356, 2571]","[356, 2571]-->[318]","[356, 2571]",[318],0.15,0.7142857142857143,1.5197568389057752,-0.31999999999999995,827
"[527, 858, 1196]","[858, 1196]-->[527]","[858, 1196]",[527],0.1,0.625,2.1551724137931036,-0.18999999999999997,828
"[356, 589, 2571]","[589, 2571]-->[356]","[589, 2571]",[356],0.12,0.631578947368421,1.5404364569961488,-0.29,829
"[527, 858, 1210]","[858, 1210]-->[527]","[858, 1210]",[527],0.12,0.6666666666666666,2.2988505747126435,-0.16999999999999998,830
"[527, 858, 1198]","[858, 1198]-->[527]","[858, 1198]",[527],0.1,0.7142857142857143,2.4630541871921183,-0.18999999999999997,831
"[260, 858, 1196]","[858, 1196]-->[260]","[858, 1196]",[260],0.16,1.0,2.7027027027027026,-0.21,832
"[260, 858, 1196]","[858]-->[260, 1196]",[858],"[260, 1196]",0.16,0.6153846153846154,1.9851116625310175,-0.15,833
"[260, 589, 1240]","[589, 1240]-->[260]","[589, 1240]",[260],0.1,0.8333333333333334,2.2522522522522523,-0.27,834
"[260, 589, 1240]","[1240]-->[260, 589]",[1240],"[260, 589]",0.1,0.5882352941176471,3.2679738562091507,-0.07999999999999999,835
"[589, 1196, 1270]","[1196, 1270]-->[589]","[1196, 1270]",[589],0.1,0.625,2.1551724137931036,-0.18999999999999997,836
"[589, 1196, 1240]","[1196, 1240]-->[589]","[1196, 1240]",[589],0.11,0.7333333333333334,2.5287356321839085,-0.18,837
"[589, 1196, 1240]","[1240]-->[589, 1196]",[1240],"[589, 1196]",0.11,0.6470588235294117,3.405572755417956,-0.08,838
"[589, 858, 2571]","[858, 2571]-->[589]","[858, 2571]",[589],0.12,0.6666666666666666,2.2988505747126435,-0.16999999999999998,839
"[296, 318, 1196]","[318, 1196]-->[296]","[318, 1196]",[296],0.1,0.7692307692307693,2.262443438914027,-0.24000000000000002,840
"[260, 589, 1198]","[589, 1198]-->[260]","[589, 1198]",[260],0.13,0.8666666666666667,2.3423423423423424,-0.24,841
"[296, 2571, 2858]","[2571, 2858]-->[296]","[2571, 2858]",[296],0.1,0.6666666666666667,1.9607843137254903,-0.24000000000000002,842
"[296, 527, 1210]","[527, 1210]-->[296]","[527, 1210]",[296],0.1,0.7142857142857143,2.100840336134454,-0.24000000000000002,843
"[260, 589, 2858]","[589, 2858]-->[260]","[589, 2858]",[260],0.1,0.9090909090909092,2.4570024570024573,-0.27,844
"[589, 1196, 1198]","[1196, 1198]-->[589]","[1196, 1198]",[589],0.13,0.5652173913043478,1.9490254872563717,-0.15999999999999998,845
"[260, 296, 356]","[296, 356]-->[260]","[296, 356]",[260],0.1,0.5555555555555556,1.5015015015015016,-0.27,846
"[296, 318, 1198]","[318, 1198]-->[296]","[318, 1198]",[296],0.1,0.8333333333333334,2.4509803921568625,-0.24000000000000002,847
"[296, 1198, 1210]","[1198, 1210]-->[296]","[1198, 1210]",[296],0.11,0.5499999999999999,1.617647058823529,-0.23000000000000004,848
"[858, 1196, 2858]","[1196, 2858]-->[858]","[1196, 2858]",[858],0.1,0.625,2.4038461538461537,-0.16,849
"[589, 1210, 2571]","[1210, 2571]-->[589]","[1210, 2571]",[589],0.15,0.6,2.0689655172413794,-0.13999999999999999,850
"[260, 858, 1198]","[858, 1198]-->[260]","[858, 1198]",[260],0.13,0.9285714285714285,2.5096525096525095,-0.24,851
"[260, 858, 1198]","[858]-->[260, 1198]",[858],"[260, 1198]",0.13,0.5,2.1739130434782608,-0.1,852
"[296, 318, 1210]","[318, 1210]-->[296]","[318, 1210]",[296],0.1,0.6666666666666667,1.9607843137254903,-0.24000000000000002,853
"[296, 318, 2571]","[318, 2571]-->[296]","[318, 2571]",[296],0.13,0.7222222222222223,2.1241830065359477,-0.21000000000000002,854
"[296, 356, 858]","[356, 858]-->[296]","[356, 858]",[296],0.1,0.7692307692307693,2.262443438914027,-0.24000000000000002,855
"[318, 527, 1210]","[527, 1210]-->[318]","[527, 1210]",[318],0.1,0.7142857142857143,1.5197568389057752,-0.37,856
"[260, 858, 2571]","[858, 2571]-->[260]","[858, 2571]",[260],0.15,0.8333333333333334,2.2522522522522523,-0.22,857
"[260, 858, 2571]","[858]-->[260, 2571]",[858],"[260, 2571]",0.15,0.5769230769230769,2.3076923076923075,-0.1,858
"[589, 2571, 2858]","[2571, 2858]-->[589]","[2571, 2858]",[589],0.1,0.6666666666666667,2.298850574712644,-0.18999999999999997,859
"[296, 858, 2858]","[858, 2858]-->[296]","[858, 2858]",[296],0.1,0.7692307692307693,2.262443438914027,-0.24000000000000002,860
"[589, 1196, 2571]","[1196, 2571]-->[589]","[1196, 2571]",[589],0.15,0.625,2.1551724137931036,-0.13999999999999999,861
"[260, 296, 527]","[296, 527]-->[260]","[296, 527]",[260],0.1,0.6666666666666667,1.801801801801802,-0.27,862
"[858, 1210, 1270]","[1210, 1270]-->[858]","[1210, 1270]",[858],0.1,0.625,2.4038461538461537,-0.16,863
"[296, 356, 589]","[356, 589]-->[296]","[356, 589]",[296],0.12,0.75,2.205882352941176,-0.22000000000000003,864
"[296, 318, 356]","[318, 356]-->[296]","[318, 356]",[296],0.16,0.5333333333333333,1.568627450980392,-0.18000000000000002,865
"[356, 858, 2571]","[858, 2571]-->[356]","[858, 2571]",[356],0.1,0.5555555555555556,1.3550135501355014,-0.30999999999999994,866
"[296, 589, 1198]","[589, 1198]-->[296]","[589, 1198]",[296],0.1,0.6666666666666667,1.9607843137254903,-0.24000000000000002,867
"[589, 1198, 1210]","[1198, 1210]-->[589]","[1198, 1210]",[589],0.12,0.6,2.0689655172413794,-0.16999999999999998,868
"[318, 356, 858]","[356, 858]-->[318]","[356, 858]",[318],0.1,0.7692307692307693,1.6366612111292964,-0.37,869
"[260, 589, 858]","[589, 858]-->[260]","[589, 858]",[260],0.13,0.9285714285714285,2.5096525096525095,-0.24,870
"[260, 589, 858]","[858]-->[260, 589]",[858],"[260, 589]",0.13,0.5,2.7777777777777777,-0.04999999999999999,871
"[296, 318, 589]","[318, 589]-->[296]","[318, 589]",[296],0.13,0.8666666666666667,2.549019607843137,-0.21000000000000002,872
"[296, 589, 1210]","[589, 1210]-->[296]","[589, 1210]",[296],0.12,0.7058823529411764,2.0761245674740483,-0.22000000000000003,873
"[589, 1196, 2858]","[1196, 2858]-->[589]","[1196, 2858]",[589],0.1,0.625,2.1551724137931036,-0.18999999999999997,874
